latitude,longitude,date,confidence
-31.049,152.5875,15/11/2019,100
-31.0478,152.5807,15/11/2019,100
-31.0509,152.607,15/11/2019,98
-31.0524,152.6198,15/11/2019,94
-31.1206,152.5961,15/11/2019,100
-31.1222,152.609,15/11/2019,96
-31.132,152.6068,15/11/2019,100
-31.1337,152.62,15/11/2019,100
-31.142,152.6055,15/11/2019,95
-31.1419,152.5999,15/11/2019,100
-30.9805,151.1493,15/11/2019,100
-31.1618,152.5972,15/11/2019,100
-30.9942,151.1817,15/11/2019,96
-31.1802,152.5814,15/11/2019,92
-31.1917,152.5922,15/11/2019,100
-31.1259,151.9785,15/11/2019,98
-31.2016,152.5905,15/11/2019,100
-31.2032,152.6032,15/11/2019,100
-31.2116,152.5892,15/11/2019,100
-31.2132,152.6018,15/11/2019,100
-31.2104,152.4964,15/11/2019,100
-31.2044,152.3671,15/11/2019,95
-31.2301,152.4091,15/11/2019,92
-31.3642,152.5926,15/11/2019,92
-31.3352,152.2698,15/11/2019,93
-31.3141,152.0197,15/11/2019,100
-31.3171,152.0443,15/11/2019,100
-31.3457,152.193,15/11/2019,100
-31.3473,152.2061,15/11/2019,100
-31.3581,152.2936,15/11/2019,96
-31.3553,152.1908,15/11/2019,100
-31.3569,152.2035,15/11/2019,100
-31.3665,152.2007,15/11/2019,100
-31.3682,152.2139,15/11/2019,100
-31.3684,152.2065,15/11/2019,100
-31.3699,152.2196,15/11/2019,98
-14.847,127.4038,15/11/2019,100
-15.2746,127.3055,15/11/2019,100
-15.2761,127.315,15/11/2019,100
-15.3084,127.2934,15/11/2019,100
-15.1176,125.5112,15/11/2019,92
-15.9419,129.3411,15/11/2019,92
-15.518,125.7145,15/11/2019,96
-18.375,126.7426,15/11/2019,100
-18.3946,126.7491,15/11/2019,100
-18.3961,126.7587,15/11/2019,100
-18.8162,124.3627,15/11/2019,95
-18.8222,124.3372,15/11/2019,100
-18.8242,124.349,15/11/2019,100
-18.8262,124.3609,15/11/2019,100
-18.8281,124.3727,15/11/2019,100
-18.8322,124.3354,15/11/2019,98
-18.8342,124.3473,15/11/2019,90
-18.8439,124.4062,15/11/2019,100
-18.8459,124.418,15/11/2019,100
-18.852,124.3927,15/11/2019,100
-18.8539,124.4044,15/11/2019,100
-18.8558,124.4162,15/11/2019,100
-18.8619,124.3909,15/11/2019,99
-18.8639,124.4026,15/11/2019,100
-18.8719,124.3891,15/11/2019,100
-11.6105,142.5796,30/11/2019,92
-11.6389,142.5847,30/11/2019,98
-16.2972,141.8942,30/11/2019,100
-16.3135,141.6947,30/11/2019,95
-16.3149,141.704,30/11/2019,100
-16.3225,141.6933,30/11/2019,100
-16.3239,141.7026,30/11/2019,96
-16.3425,141.6423,30/11/2019,100
-16.3481,141.6797,30/11/2019,90
-16.3515,141.6409,30/11/2019,92
-16.3836,141.6102,30/11/2019,91
-16.5605,136.1816,30/11/2019,94
-34.0854,150.1828,30/11/2019,94
-34.0872,150.2307,30/11/2019,94
-34.0677,150.1846,30/11/2019,91
-35.4847,150.1254,30/11/2019,98
-33.2724,150.3887,30/11/2019,100
-28.8426,150.8846,30/11/2019,93
-26.5651,152.2416,30/11/2019,97
-26.5558,152.2401,30/11/2019,91
-25.7235,153.0271,30/11/2019,100
-25.7249,153.017,30/11/2019,94
-25.7144,153.0255,30/11/2019,100
-25.7159,153.0155,30/11/2019,97
-25.4472,150.5025,30/11/2019,100
-25.4487,150.4904,30/11/2019,97
-25.1248,152.5123,30/11/2019,100
-25.1261,152.5022,30/11/2019,94
-22.6356,150.3186,30/11/2019,92
-22.6245,150.3284,30/11/2019,95
-22.6259,150.3174,30/11/2019,100
-22.6162,150.3163,30/11/2019,100
-22.641,150.3535,30/11/2019,95
-22.6452,150.3201,30/11/2019,99
-24.5671,151.5987,30/11/2019,96
-24.5764,151.6001,30/11/2019,100
-22.6506,150.3551,30/11/2019,90
-22.679,150.2096,30/11/2019,100
-22.6776,150.221,30/11/2019,96
-24.553,151.5909,30/11/2019,100
-24.5591,151.5868,30/11/2019,99
-24.5578,151.5971,30/11/2019,98
-18.5632,145.9596,30/11/2019,94
-16.2833,141.8652,30/11/2019,98
-16.3063,141.7195,30/11/2019,94
-16.2755,141.8574,30/11/2019,94
-15.2495,143.8611,30/11/2019,91
-15.2435,143.8555,30/11/2019,93
-29.0172,123.9614,30/11/2019,90
-28.2615,125.2693,30/11/2019,91
-28.2281,125.2791,30/11/2019,97
-28.3216,125.4417,30/11/2019,93
-28.2704,125.2851,30/11/2019,98
-15.5287,124.9128,30/11/2019,97
-15.5301,124.9028,30/11/2019,100
-15.5314,124.8928,30/11/2019,100
-16.3313,124.0759,30/11/2019,95
-16.5907,123.6509,30/11/2019,93
-16.5891,123.6628,30/11/2019,100
-16.5991,123.6641,30/11/2019,97
-16.5993,123.658,30/11/2019,98
-16.5978,123.6697,30/11/2019,100
-16.5948,123.6936,30/11/2019,95
-16.6064,123.6828,30/11/2019,99
-16.6048,123.6948,30/11/2019,94
-16.5945,123.7759,30/11/2019,95
-16.593,123.7875,30/11/2019,93
-16.603,123.7887,30/11/2019,94
-16.5615,126.0238,30/11/2019,100
-15.5014,124.7914,30/11/2019,100
-15.5208,124.9015,30/11/2019,93
-15.4665,125.3021,30/11/2019,94
-14.1215,126.8848,30/11/2019,100
-14.1305,126.8862,30/11/2019,100
-14.1947,126.8828,30/11/2019,94
-14.4929,126.352,30/11/2019,93
-14.4916,126.3612,30/11/2019,93
-14.5006,126.3626,30/11/2019,97
-14.7393,125.6474,30/11/2019,100
-15.7546,125.0187,30/11/2019,100
-15.756,125.0088,30/11/2019,91
-15.5823,124.7269,30/11/2019,94
-15.573,124.7255,30/11/2019,100
-15.5743,124.7154,30/11/2019,100
-15.5407,124.8941,30/11/2019,98
-14.7587,125.6408,30/11/2019,96
-14.7678,125.6422,30/11/2019,100
-14.7664,125.6516,30/11/2019,92
-12.3617,131.5755,30/11/2019,92
-36.5434,147.2168,30/11/2019,100
-35.4227,149.5096,30/11/2019,96
-32.932,150.4295,30/11/2019,100
-32.934,150.4172,30/11/2019,95
-32.936,150.4052,30/11/2019,100
-32.9379,150.3933,30/11/2019,94
-32.9225,150.4272,30/11/2019,100
-32.9245,150.4148,30/11/2019,100
-32.9265,150.4029,30/11/2019,100
-32.3276,150.1109,30/11/2019,95
-32.3162,150.1204,30/11/2019,96
-32.2941,150.1707,30/11/2019,93
-32.3018,150.0622,30/11/2019,100
-33.3016,150.4294,30/11/2019,100
-33.9885,150.122,30/11/2019,100
-33.238,150.433,30/11/2019,97
-33.24,150.421,30/11/2019,100
-33.2555,150.3252,30/11/2019,95
-33.9866,150.1338,30/11/2019,100
-34.0178,149.9984,30/11/2019,92
-34.0015,150.1011,30/11/2019,100
-34.027,150.0009,30/11/2019,100
-34.0253,150.0117,30/11/2019,100
-34.0236,150.0226,30/11/2019,93
-34.0328,150.025,30/11/2019,96
-34.031,150.0362,30/11/2019,98
-34.0292,150.0477,30/11/2019,100
-34.0837,150.2846,30/11/2019,100
-34.093,150.2873,30/11/2019,100
-34.0912,150.2984,30/11/2019,100
-35.365,149.5194,30/11/2019,100
-35.3633,149.5305,30/11/2019,100
-35.3955,149.5034,30/11/2019,94
-35.43,149.5229,30/11/2019,100
-35.4284,149.5338,30/11/2019,100
-35.4391,149.525,30/11/2019,100
-35.4374,149.536,30/11/2019,100
-35.4701,149.6195,30/11/2019,99
-24.4812,145.4297,30/11/2019,100
-24.4902,145.4312,30/11/2019,90
-24.5746,148.0038,30/11/2019,100
-24.5729,148.0148,30/11/2019,100
-17.2553,142.418,30/11/2019,97
-15.3187,143.9203,30/11/2019,100
-15.3201,143.9111,30/11/2019,94
-15.2592,143.8858,30/11/2019,100
-25.7192,153.0377,30/11/2019,98
-25.7235,153.0316,30/11/2019,92
-25.7096,153.0353,30/11/2019,100
-14.7556,128.1007,30/11/2019,100
-15.5858,124.7064,30/11/2019,100
-15.5829,124.7238,30/11/2019,97
-14.7474,128.0921,30/11/2019,99
-16.3042,124.1166,30/11/2019,95
-16.3504,124.1796,30/11/2019,93
-16.3102,124.1398,30/11/2019,90
-16.3015,124.1325,30/11/2019,92
-15.5896,124.7136,30/11/2019,100
-16.5168,136.168,30/11/2019,100
-24.0611,113.4932,30/11/2019,100
-24.0625,113.5032,30/11/2019,100
-23.3124,118.758,30/11/2019,94
-24.0731,113.5118,30/11/2019,91
-24.5899,151.5841,30/11/2019,90
-33.298,150.3476,1/12/2019,100
-33.2962,150.3365,1/12/2019,100
-33.3206,150.5484,1/12/2019,90
-33.2924,150.372,1/12/2019,100
-33.2906,150.3609,1/12/2019,100
-33.2888,150.3498,1/12/2019,100
-33.287,150.3387,1/12/2019,100
-33.2852,150.3274,1/12/2019,99
-33.2939,150.4404,1/12/2019,100
-33.2881,150.448,1/12/2019,96
-32.9787,150.3048,1/12/2019,99
-32.305,150.1948,1/12/2019,91
-33.2998,150.3587,1/12/2019,94
-35.4712,149.7201,1/12/2019,100
-35.473,149.7316,1/12/2019,100
-35.4748,149.743,1/12/2019,100
-35.5249,150.0598,1/12/2019,95
-35.5267,150.0711,1/12/2019,96
-35.4565,149.5695,1/12/2019,100
-35.4584,149.5811,1/12/2019,100
-35.4602,149.5924,1/12/2019,97
-35.4621,149.604,1/12/2019,100
-35.4694,149.6499,1/12/2019,96
-35.4712,149.6611,1/12/2019,100
-35.4695,149.6083,1/12/2019,96
-35.4713,149.6197,1/12/2019,96
-35.4732,149.6311,1/12/2019,100
-35.4751,149.6428,1/12/2019,100
-35.4787,149.6651,1/12/2019,94
-35.5493,150.1063,1/12/2019,92
-35.4805,149.6177,1/12/2019,100
-35.4824,149.6291,1/12/2019,100
-35.4915,149.6268,1/12/2019,100
-35.4934,149.6385,1/12/2019,94
-35.4769,149.654,1/12/2019,100
-33.9831,150.1312,1/12/2019,100
-33.9849,150.1423,1/12/2019,94
-33.9905,150.1181,1/12/2019,100
-33.9923,150.1292,1/12/2019,100
-33.9833,150.0149,1/12/2019,90
-34.007,150.1026,1/12/2019,100
-34.0199,150.0055,1/12/2019,91
-34.0273,150.0514,1/12/2019,93
-34.0291,150.0031,1/12/2019,91
-34.031,150.015,1/12/2019,100
-34.0328,150.0267,1/12/2019,100
-35.4258,150.1358,1/12/2019,90
-35.4276,150.147,1/12/2019,100
-35.4293,150.1582,1/12/2019,98
-35.4384,150.156,1/12/2019,95
-35.4401,150.1672,1/12/2019,100
-35.352,149.5531,1/12/2019,94
-35.3557,149.5759,1/12/2019,94
-35.3594,149.5989,1/12/2019,96
-35.3613,149.6105,1/12/2019,100
-35.3631,149.6221,1/12/2019,97
-35.3668,149.645,1/12/2019,91
-35.3686,149.6563,1/12/2019,97
-35.4369,150.0867,1/12/2019,90
-35.4387,150.0981,1/12/2019,90
-35.3575,149.5279,1/12/2019,90
-35.3887,149.7224,1/12/2019,100
-35.4496,150.1071,1/12/2019,100
-35.4576,150.1105,1/12/2019,92
-35.4646,150.1549,1/12/2019,100
-35.4701,150.1305,1/12/2019,99
-35.4719,150.1417,1/12/2019,100
-35.4736,150.1529,1/12/2019,100
-35.4754,150.1642,1/12/2019,100
-35.479,150.1867,1/12/2019,99
-35.4827,150.1508,1/12/2019,95
-35.4759,150.0479,1/12/2019,92
-35.4777,150.059,1/12/2019,99
-35.4868,150.057,1/12/2019,93
-35.517,150.1893,1/12/2019,93
-35.4547,149.7359,1/12/2019,100
-35.5032,150.0414,1/12/2019,93
-35.4307,149.528,1/12/2019,92
-35.462,149.7223,1/12/2019,98
-35.4638,149.7338,1/12/2019,100
-35.4657,149.7452,1/12/2019,93
-35.4473,149.5717,1/12/2019,94
-12.4079,136.8097,1/12/2019,92
-16.4696,136.1395,1/12/2019,97
-16.4715,136.1547,1/12/2019,97
-16.4809,136.1381,1/12/2019,90
-16.4828,136.1532,1/12/2019,94
-15.6989,127.4575,1/12/2019,100
-15.7011,127.4706,1/12/2019,99
-15.7095,127.4557,1/12/2019,91
-15.7033,127.4506,1/12/2019,92
-15.7055,127.4637,1/12/2019,97
-15.7222,127.4342,1/12/2019,100
-15.7244,127.4471,1/12/2019,100
-15.7328,127.4323,1/12/2019,95
-15.4623,124.883,1/12/2019,95
-15.4657,124.9026,1/12/2019,100
-15.4642,124.8969,1/12/2019,100
-15.4771,124.8946,1/12/2019,92
-15.4901,124.893,1/12/2019,95
-15.5029,124.8909,1/12/2019,92
-16.6046,129.6172,1/12/2019,91
-16.6062,129.6272,1/12/2019,92
-16.6119,129.6202,1/12/2019,100
-16.3023,124.0554,1/12/2019,97
-16.3157,124.0529,1/12/2019,95
-16.3091,124.0467,1/12/2019,100
-24.1266,113.5002,1/12/2019,93
-24.1118,113.5016,1/12/2019,100
-24.1267,113.5072,1/12/2019,90
-24.1119,113.5086,1/12/2019,100
-34.0887,150.272,1/12/2019,92
-35.472,150.1314,1/12/2019,94
-35.4616,150.1282,1/12/2019,100
-35.4646,150.1118,1/12/2019,96
-35.4513,150.1247,1/12/2019,98
-35.4542,150.1088,1/12/2019,98
-35.4437,150.1061,1/12/2019,94
-35.454,149.7245,1/12/2019,100
-34.143,150.1658,1/12/2019,94
-34.1012,150.3265,1/12/2019,100
-34.1292,150.1788,1/12/2019,100
-34.1322,150.1628,1/12/2019,100
-34.1353,150.1465,1/12/2019,95
-34.0905,150.3226,1/12/2019,100
-34.0936,150.3064,1/12/2019,100
-34.1058,150.2423,1/12/2019,97
-34.112,150.2095,1/12/2019,100
-34.1183,150.1765,1/12/2019,94
-34.1215,150.1595,1/12/2019,100
-34.0765,150.3361,1/12/2019,100
-34.0796,150.3197,1/12/2019,100
-34.0828,150.303,1/12/2019,100
-34.0949,150.2399,1/12/2019,93
-34.098,150.2233,1/12/2019,100
-34.1012,150.2065,1/12/2019,100
-34.0688,150.3167,1/12/2019,99
-34.072,150.3,1/12/2019,100
-34.077,150.3309,1/12/2019,100
-34.0801,150.3143,1/12/2019,100
-34.0832,150.2977,1/12/2019,97
-34.0889,150.267,1/12/2019,91
-34.0949,150.2344,1/12/2019,93
-34.098,150.2177,1/12/2019,100
-34.1011,150.2007,1/12/2019,98
-34.0692,150.3114,1/12/2019,100
-34.0724,150.2945,1/12/2019,97
-34.0719,150.175,1/12/2019,94
-34.0367,150.302,1/12/2019,97
-34.0397,150.2859,1/12/2019,100
-34.0285,150.2846,1/12/2019,96
-34.0317,150.2678,1/12/2019,100
-34.021,150.2642,1/12/2019,99
-34.0364,150.0628,1/12/2019,98
-34.0396,150.0461,1/12/2019,100
-34.0167,150.1074,1/12/2019,94
-34.032,150.0267,1/12/2019,99
-34.0346,150.013,1/12/2019,100
-34.0344,150.0541,1/12/2019,100
-34.0373,150.0382,1/12/2019,95
-34.0399,150.024,1/12/2019,100
-34.0147,150.0997,1/12/2019,98
-34.0295,150.0193,1/12/2019,90
-34.032,150.006,1/12/2019,100
-33.9949,150.146,1/12/2019,97
-33.9981,150.1287,1/12/2019,100
-34.0011,150.1126,1/12/2019,100
-34.0042,150.0957,1/12/2019,100
-33.9874,150.1252,1/12/2019,95
-33.9828,150.0889,1/12/2019,94
-33.9859,150.0724,1/12/2019,92
-33.984,150.0222,1/12/2019,90
-33.987,150.0064,1/12/2019,98
-33.9897,149.9921,1/12/2019,98
-33.7696,150.2963,1/12/2019,92
-33.7729,150.2791,1/12/2019,100
-33.3157,150.483,1/12/2019,100
-33.3191,150.4655,1/12/2019,100
-33.3224,150.4486,1/12/2019,100
-33.3046,150.48,1/12/2019,100
-33.308,150.4624,1/12/2019,100
-33.3113,150.4452,1/12/2019,100
-33.3146,150.4282,1/12/2019,100
-33.318,150.4107,1/12/2019,100
-33.3214,150.3933,1/12/2019,100
-33.2968,150.4595,1/12/2019,100
-33.3002,150.4419,1/12/2019,100
-33.3103,150.3904,1/12/2019,98
-33.3041,150.493,1/12/2019,100
-33.3074,150.4752,1/12/2019,100
-33.3107,150.4576,1/12/2019,100
-33.3139,150.4406,1/12/2019,100
-33.3172,150.4234,1/12/2019,92
-33.3204,150.4059,1/12/2019,100
-33.3237,150.3883,1/12/2019,100
-33.2996,150.4546,1/12/2019,100
-33.3029,150.4372,1/12/2019,97
-33.3094,150.4023,1/12/2019,97
-33.3126,150.3855,1/12/2019,98
-33.3048,150.3648,1/12/2019,92
-33.2938,150.3612,1/12/2019,100
-33.297,150.3445,1/12/2019,100
-33.3002,150.3274,1/12/2019,92
-33.286,150.3409,1/12/2019,92
-33.2892,150.3243,1/12/2019,96
-33.2472,150.4219,1/12/2019,91
-33.2505,150.4045,1/12/2019,91
-33.2539,150.387,1/12/2019,98
-33.267,150.3183,1/12/2019,100
-33.2426,150.3846,1/12/2019,100
-33.2459,150.3676,1/12/2019,100
-33.2559,150.3156,1/12/2019,94
-33.0459,150.8497,1/12/2019,90
-33.0496,150.8308,1/12/2019,91
-33.0436,150.8238,1/12/2019,92
-32.9282,151.2269,1/12/2019,100
-32.932,151.2078,1/12/2019,100
-33.1061,150.2487,1/12/2019,93
-32.961,150.9361,1/12/2019,99
-32.9647,150.9174,1/12/2019,92
-32.9683,150.8993,1/12/2019,100
-33.0952,150.2447,1/12/2019,92
-32.9567,150.8959,1/12/2019,96
-32.9304,150.9672,1/12/2019,91
-32.9416,150.9107,1/12/2019,90
-32.9453,150.8923,1/12/2019,93
-32.9301,150.9072,1/12/2019,95
-32.9202,150.9775,1/12/2019,92
-32.9239,150.9583,1/12/2019,99
-32.9348,150.9018,1/12/2019,95
-32.9086,150.9742,1/12/2019,100
-32.9159,150.9362,1/12/2019,90
-32.9196,150.9175,1/12/2019,100
-32.9232,150.8987,1/12/2019,100
-32.8971,150.9703,1/12/2019,100
-32.9006,150.952,1/12/2019,94
-32.9116,150.8954,1/12/2019,99
-32.9154,150.8763,1/12/2019,94
-32.8891,150.9484,1/12/2019,98
-32.8812,150.9262,1/12/2019,92
-32.8886,150.8885,1/12/2019,94
-32.9993,150.317,1/12/2019,97
-33.0026,150.2997,1/12/2019,90
-32.8697,150.9226,1/12/2019,100
-32.9945,150.2806,1/12/2019,100
-32.9671,150.3621,1/12/2019,97
-32.9834,150.2776,1/12/2019,95
-32.9391,150.446,1/12/2019,100
-32.9426,150.428,1/12/2019,100
-32.9492,150.3939,1/12/2019,90
-32.8787,150.6926,1/12/2019,93
-32.9279,150.4426,1/12/2019,100
-32.9314,150.4249,1/12/2019,94
-32.9381,150.3903,1/12/2019,98
-32.9426,150.4413,1/12/2019,100
-32.9314,150.438,1/12/2019,100
-32.9412,150.3858,1/12/2019,93
-32.8689,150.7033,1/12/2019,94
-32.9202,150.4346,1/12/2019,100
-32.9236,150.4167,1/12/2019,100
-32.9269,150.3991,1/12/2019,100
-32.7463,150.3718,1/12/2019,100
-32.7348,150.3701,1/12/2019,100
-32.7381,150.353,1/12/2019,99
-32.5757,150.3403,1/12/2019,96
-32.5792,150.3224,1/12/2019,100
-32.5793,150.3355,1/12/2019,100
-32.5826,150.3178,1/12/2019,100
-32.5678,150.3339,1/12/2019,92
-32.3177,150.2371,1/12/2019,100
-32.321,150.22,1/12/2019,100
-32.3244,150.2027,1/12/2019,100
-32.3278,150.1854,1/12/2019,100
-32.3311,150.1684,1/12/2019,100
-32.3196,150.2307,1/12/2019,100
-32.3228,150.2136,1/12/2019,100
-32.3261,150.1962,1/12/2019,100
-32.3293,150.179,1/12/2019,100
-32.3051,150.2452,1/12/2019,100
-32.3084,150.2277,1/12/2019,100
-32.3116,150.2104,1/12/2019,100
-32.315,150.1929,1/12/2019,100
-32.3182,150.1759,1/12/2019,100
-32.3214,150.1588,1/12/2019,98
-32.2972,150.2243,1/12/2019,100
-32.3005,150.2072,1/12/2019,100
-32.3038,150.1897,1/12/2019,100
-32.3102,150.1555,1/12/2019,94
-32.3135,150.1383,1/12/2019,93
-32.3296,150.0531,1/12/2019,95
-32.2892,150.2041,1/12/2019,99
-32.2926,150.1866,1/12/2019,100
-32.2958,150.1695,1/12/2019,94
-32.2991,150.1522,1/12/2019,99
-32.3042,150.0638,1/12/2019,94
-32.3074,150.047,1/12/2019,94
-22.732,150.325,1/12/2019,90
-22.751,150.3026,1/12/2019,94
-22.7701,150.2798,1/12/2019,92
-22.765,150.3058,1/12/2019,94
-22.7394,150.3046,1/12/2019,100
-22.7586,150.2822,1/12/2019,99
-22.7534,150.3079,1/12/2019,94
-22.7726,150.2852,1/12/2019,96
-22.7674,150.3111,1/12/2019,94
-22.7091,150.2925,1/12/2019,97
-22.6937,150.3697,1/12/2019,96
-22.7231,150.2959,1/12/2019,100
-22.737,150.2992,1/12/2019,100
-15.2175,143.8693,1/12/2019,98
-15.2156,143.8815,1/12/2019,92
-15.2315,143.8466,1/12/2019,96
-15.2296,143.8588,1/12/2019,98
-15.2239,143.8955,1/12/2019,95
-15.2279,143.8516,1/12/2019,100
-15.2259,143.8638,1/12/2019,90
-15.2239,143.876,1/12/2019,92
-15.2219,143.8882,1/12/2019,93
-15.2199,143.9004,1/12/2019,90
-15.2526,143.8934,1/12/2019,100
-15.2506,143.9056,1/12/2019,100
-16.3503,136.1992,1/12/2019,93
-16.3612,136.2007,1/12/2019,100
-16.3595,136.2148,1/12/2019,97
-15.2711,143.909,1/12/2019,100
-15.2691,143.9213,1/12/2019,99
-16.3722,136.2021,1/12/2019,93
-15.2813,143.9108,1/12/2019,99
-15.2794,143.9231,1/12/2019,100
-16.3887,136.2474,1/12/2019,91
-16.3927,136.2403,1/12/2019,92
-15.3522,143.9173,1/12/2019,95
-15.4394,144.1423,1/12/2019,97
-15.4498,144.1441,1/12/2019,99
-15.4562,144.1519,1/12/2019,90
-15.4687,144.1411,1/12/2019,95
-15.4666,144.1537,1/12/2019,90
-15.4811,144.1303,1/12/2019,93
-16.2185,141.8912,1/12/2019,100
-16.8738,137.46,1/12/2019,100
-16.8637,137.4586,1/12/2019,100
-16.219,141.951,1/12/2019,100
-16.2156,141.9106,1/12/2019,98
-16.2514,141.9862,1/12/2019,100
-16.8832,137.4547,1/12/2019,99
-16.2601,141.9734,1/12/2019,98
-16.2586,141.9832,1/12/2019,100
-16.3227,141.6184,1/12/2019,100
-16.3212,141.628,1/12/2019,99
-16.2692,141.9749,1/12/2019,92
-12.2729,135.1035,1/12/2019,92
-14.079,135.0805,1/12/2019,99
-14.0823,135.0757,1/12/2019,95
-13.3692,135.6601,1/12/2019,100
-13.371,135.6461,1/12/2019,93
-13.3567,135.6722,1/12/2019,100
-13.3584,135.6587,1/12/2019,100
-13.3601,135.6447,1/12/2019,94
-13.3667,135.6531,1/12/2019,100
-13.3522,135.6789,1/12/2019,90
-13.354,135.6653,1/12/2019,100
-13.3558,135.6516,1/12/2019,98
-11.6712,142.5275,1/12/2019,92
-11.673,142.5163,1/12/2019,90
-23.2261,122.8884,1/12/2019,90
-23.2288,122.8819,1/12/2019,92
-23.3143,118.9176,1/12/2019,99
-23.3083,118.7708,1/12/2019,100
-23.3098,118.7607,1/12/2019,100
-23.3114,118.7507,1/12/2019,100
-23.3007,118.7591,1/12/2019,100
-23.3023,118.749,1/12/2019,100
-23.0384,115.4759,1/12/2019,94
-22.4599,118.2916,1/12/2019,100
-22.4614,118.2817,1/12/2019,91
-21.7951,121.11,1/12/2019,90
-20.3254,118.8742,1/12/2019,91
-20.327,118.8637,1/12/2019,100
-19.7809,120.8569,1/12/2019,95
-17.4862,122.351,1/12/2019,99
-17.8551,122.2773,1/12/2019,100
-17.8673,122.2798,1/12/2019,93
-17.8795,122.2822,1/12/2019,100
-17.8847,122.2701,1/12/2019,92
-17.8815,122.2881,1/12/2019,100
-19.7703,120.8549,1/12/2019,100
-16.6325,123.6389,1/12/2019,100
-16.6187,123.6361,1/12/2019,96
-16.6365,123.6569,1/12/2019,95
-16.6408,123.6329,1/12/2019,97
-16.6087,123.6518,1/12/2019,98
-16.6131,123.6276,1/12/2019,100
-16.5766,123.6701,1/12/2019,92
-34.0151,150.2915,1/12/2019,100
-34.0129,150.3341,1/12/2019,100
-34.0105,150.3796,1/12/2019,100
-34.0296,150.3399,1/12/2019,100
-33.9994,150.3405,1/12/2019,98
-34.0012,150.2998,1/12/2019,98
-34.0143,150.3859,1/12/2019,99
-34.0164,150.3417,1/12/2019,100
-34.0184,150.2975,1/12/2019,100
-32.8748,150.968,1/12/2019,90
-32.981,150.2847,1/12/2019,93
-33.997,150.3393,1/12/2019,100
-34.0099,150.2884,1/12/2019,100
-34.0087,150.2921,1/12/2019,100
-34.0128,150.3494,1/12/2019,95
-17.8519,122.2572,1/12/2019,100
-17.8557,122.212,1/12/2019,100
-17.8534,122.2507,1/12/2019,100
-17.8215,122.2022,1/12/2019,90
-17.7996,122.2453,1/12/2019,100
-17.8035,122.2004,1/12/2019,100
-17.837,122.2436,1/12/2019,100
-17.8413,122.1985,1/12/2019,100
-17.8191,122.2418,1/12/2019,100
-17.8233,122.1969,1/12/2019,100
-17.8011,122.24,1/12/2019,100
-17.8053,122.1951,1/12/2019,100
-17.7832,122.2381,1/12/2019,95
-17.8354,122.249,1/12/2019,100
-17.8175,122.2472,1/12/2019,100
-13.3746,135.6741,1/12/2019,96
-32.9715,150.9482,1/12/2019,100
-32.9271,151.0521,1/12/2019,91
-32.9591,151.2274,1/12/2019,100
-32.973,150.9599,1/12/2019,99
-32.9717,150.9068,1/12/2019,92
-33.2818,150.4713,1/12/2019,100
-34.0097,150.358,1/12/2019,98
-34.0112,150.3693,1/12/2019,100
-34.0004,150.3601,1/12/2019,100
-34.0302,150.0137,1/12/2019,100
-34.0317,150.0246,1/12/2019,94
-34.0332,150.0358,1/12/2019,100
-34.0347,150.0471,1/12/2019,100
-34.0395,150.0125,1/12/2019,100
-34.041,150.0236,1/12/2019,100
-35.4405,150.0851,1/12/2019,100
-24.0384,113.4959,1/12/2019,100
-14.7914,128.1097,1/12/2019,95
-13.3666,135.6772,1/12/2019,100
-13.3691,135.6987,1/12/2019,100
-15.6705,130.7374,1/12/2019,100
-15.6801,130.7361,1/12/2019,100
